key,translation,locale
customer.account.shopping_list.overview.modified_date,Date of last update,en_US
customer.account.shopping_list.overview.name,Name of List,en_US
customer.account.shopping_list.overview.owner,User who created list,en_US
customer.account.shopping_list.overview.print,Print,en_US
customer.account.shopping_list.overview.share,Share,en_US
customer.account.shopping_list.overview.shared_with,Shared with,en_US
customer.account.shopping_list.overview.title,Manage Shopping Lists,en_US
customer.account.shopping_list.overview.variant,Variant,en_US
customer.account.shopping_list.overview.view,View,en_US
customer.account.shopping_list.price,Price,en_US
customer.account.shopping_list.print_shopping_list,Print Shopping list,en_US
customer.account.shopping_list.product,Product,en_US
customer.account.shopping_list.quantity,Quantity,en_US
customer.account.shopping_list.remove,Remove,en_US
customer.account.shopping_list.share.error.one_id_required,Please choose either customer or business unit to share the shopping list with,en_US
customer.account.shopping_list.share.from.share,Share,en_US
customer.account.shopping_list.share.from.share_with,Share Shopping List with:,en_US
customer.account.shopping_list.share.select_company_business_unit,Select business unit,en_US
customer.account.shopping_list.share.select_company_user,Select customer,en_US
customer.account.shopping_list.share.select_permission,Select access level,en_US
customer.account.shopping_list.share.share_shopping_list_fail,This shopping list has been shared before with this entity,en_US
customer.account.shopping_list.share.share_shopping_list_successful,Sharing shopping list was successful,en_US
customer.account.shopping_list.updated,Shopping list updated successfully,en_US
customer.account.shopping_points_and_cashback,Shopping Points & Cashback,en_US
customer.account.wishlist,Wishlist,en_US
customer.account.wishlist.add_all_available_to_cart,Add all available products to cart,en_US
customer.account.wishlist.add-to-cart,Add to Cart,en_US
customer.account.wishlist.availability,Availability,en_US
customer.account.wishlist.available,Available,en_US
customer.account.wishlist.continue-shopping,Continue shopping,en_US
customer.account.wishlist.created,Wishlist created successfully.,en_US
customer.account.wishlist.deleted,Wishlist deleted successfully.,en_US
customer.account.wishlist.empty,Currently there are no items in your wishlist.,en_US
customer.account.wishlist.item.moved_all_available_to_cart,Available items moved to cart successfully.,en_US
customer.account.wishlist.item.moved_all_available_to_cart.failed,Not all items are moved to cart successfully,en_US
customer.account.wishlist.item.moved_to_cart,Item moved to cart successfully.,en_US
customer.account.wishlist.item.moved_to_cart.failed,Item was not moved to cart.,en_US
customer.account.wishlist.item.not_added,Failed to add product to wishlist.,en_US
customer.account.wishlist.item.removed,Product removed successfully.,en_US
customer.account.wishlist.not_available,Currently not available,en_US
customer.account.wishlist.overview.add_new,Add new wishlist,en_US
customer.account.wishlist.overview.date,Date of creation,en_US
customer.account.wishlist.overview.delete,Delete,en_US
customer.account.wishlist.overview.edit,Edit,en_US
customer.account.wishlist.overview.empty,You do not have any lists yet.,en_US
customer.account.wishlist.overview.enter_name,Enter name here,en_US
customer.account.wishlist.overview.item_count,# of items,en_US
customer.account.wishlist.overview.name,Name,en_US
customer.account.wishlist.overview.price,Price,en_US
customer.account.wishlist.overview.sku,Sku,en_US
customer.account.wishlist.overview.title,Manage wishlists,en_US
customer.account.wishlist.overview.variant,Variant,en_US
customer.account.wishlist.price,Price,en_US
customer.account.wishlist.product,Product,en_US
customer.account.wishlist.product-not-available,This product is not available at the moment.,en_US
customer.account.wishlist.remove,Remove,en_US
customer.account.wishlist.updated,Wishlist updated successfully,en_US
customer.account.wishlist.view-in-shop,View,en_US
customer.address.added,Address was successfully added,en_US
customer.address.address1,Street,en_US
customer.address.address2,House Number,en_US
customer.address.address3,Additional information,en_US
customer.address.address4,More additional shipping information,en_US
customer.address.city,City,en_US
customer.address.company,Company name,en_US
customer.address.country,Country,en_US
customer.address.delete.failed,Address could not be deleted,en_US
customer.address.delete.success,Address deleted successfully,en_US
customer.address.first_name,First Name,en_US
customer.address.is_default_billing,Is default billing address,en_US
customer.address.is_default_shipping,Is default shipping address,en_US
customer.address.last_name,Last Name,en_US
customer.address.number,House Number,en_US
customer.address.phone,Telephone number (for possible questions regarding delivery including country prefix ex. +44),en_US
customer.address.placeholder.optional,Optional,en_US
customer.address.save_new_address,Save new address to address book,en_US
customer.address.state,State,en_US
customer.address.updated,Address was successfully updated,en_US
customer.address.vat_number,VAT Number,en_US
customer.address.zip_code,Post code,en_US
customer.anonymization.failed,Your account could not be deleted,en_US
customer.anonymization.success,Your account has been deleted successfully,en_US
customer.authentication.failed,Authentication failed,en_US
customer.authentication.succeeded,The login was successful,en_US
customer.authorization.account_confirmed,Your email address is validated. Please login to continue.,en_US
customer.authorization.invalid_account,You must first validate your email address before being able to log in,en_US
customer.authorization.success,Almost there! We send you an email to validate your email address. Please confirm it to be able to log in.,en_US
customer.authorization.validate_email_address,Almost there! We send you an email to validate your email address. Please confirm it to be able to log in.,en_US
customer.billingSameAsShipping,Billing address same as shipping address,en_US
customer.birth_date,Date of birth (DD.MM.YYYY),en_US
customer.customer_id,ID,en_US
customer.email,E-Mail,en_US
customer.email.already.used,Email already used,en_US
customer.email.format.invalid,Invalid Email address format,en_US
customer.email.invalid,Email address is invalid,en_US
customer.error.confirm_email_link.invalid_or_used,This email verification link is invalid or has been already used.,en_US
customer.first_name,First Name,en_US
customer.forgotten-password.description,Enter the e-mail address associated with your account.,en_US
customer.forgotten_password.email,Email Address,en_US
customer.forgotten-password.title,Recover my password,en_US
customer.last_name,Last Name,en_US
customer.login,Login,en_US
customer.login.email,Email,en_US
customer.login.failed,Login failed,en_US
customer.login.password,Password,en_US
customer.login.title,Access your account,en_US
customer.logout,Logout,en_US
customer.newsletter.not_subscribed,No newsletter subscription,en_US
customer.newsletter.subscribed,Newsletter subscribed,en_US
customer.newsletter.subscription,Newsletter settings,en_US
customer.newsletter.subscription_agreement,I agree to newsletter subscription,en_US
customer.order.all_orders,View orders,en_US
customer.order.billing_address,Billing address,en_US
customer.order.bundled_items,Items in the bundle:,en_US
customer.order.canceledTotal,Canceled amount,en_US
customer.order.complete_checkout,Complete checkout,en_US
customer.order.date,Order Date,en_US
customer.order.delivery_address,Delivery address,en_US
customer.order.delivery_method,Delivery method,en_US
customer.order.discount.total,Discount,en_US
customer.order.expenseTotal,Shipment costs (total),en_US
customer.order.grandTotal,Grand Total,en_US
customer.order.item_price,Price incl. VAT,en_US
customer.order.item_quantity,Quantity,en_US
customer.order.item_sku,SKU,en_US
customer.order.items_state,Items State,en_US
customer.order.item_sum,Item total,en_US
customer.order.options,Product options:,en_US
customer.order.order_id,Order ID,en_US
customer.order.payment,Payment,en_US
customer.order.payment_method,Payment method,en_US
customer.order.product_name,Product name,en_US
customer.order.products,Products,en_US
customer.order.refundTotal,Refund Total,en_US
customer.order.remunerationTotal,Remuneration Total,en_US
customer.order.reorder,Reorder,en_US
customer.order.reorder_all,Reorder all,en_US
customer.order.reorder.error.unable_to_reorder_items,"You can not reorder those products directly, please add them to your cart separately",en_US
customer.order.reorder_selected,Reorder selected items,en_US
customer.order.requested_delivery_date,Requested delivery date,en_US
customer.order.shipment,Shipment,en_US
customer.order.shipment_method,Shipment,en_US
customer.order.shipping_address,Shipping address,en_US
customer.order.subTotal,Subtotal,en_US
customer.order.taxTotal,Tax,en_US
customer.order.total,Total,en_US
customer.order.view_all,View All,en_US
customer.order.view_order,View Order,en_US
customer.password,Password,en_US
customer.password.changed,Your password was changed successfully,en_US
customer.password.change.success,Password change successful,en_US
customer.password.confirm.new_password,Confirm Password,en_US
customer.password.invalid,Password is invalid,en_US
customer.password.invalid_password,Current password is wrong,en_US
customer.password.old_password,Old Password,en_US
customer.password.recovery.mail.sent,"If there is an account associated with this email address, you will receive an email with further instructions",en_US
customer.password.request.new_password,New Password,en_US
customer.password.restore,Set a new password,en_US
customer.password.update,Change Password,en_US
customer.phone,Telephone number,en_US
customer.profile,My Account,en_US
customer.profile.address.delete,Delete,en_US
customer.profile.address.edit,Edit,en_US
customer.profile.change.success,Profile was successfully saved,en_US
customer.profile.confirm.new_password,Confirm New Password,en_US
customer.profile.delete,Delete Account,en_US
customer.profile.delete.confirmation_question,Are you sure you want to delete your account?,en_US
customer.profile.delete.description,This will delete all of the account information.,en_US
customer.profile.email,Email,en_US
